"","name","price","log_price","review.point","Owner","category","Distillery","Location","Region","Founded","ABV","n_Distillery"
"1273","Signatory (distilled at Ben Nevis), Cask #7438, 31 year old, 1975 vintage, 58.4%",300,5.7037824746562,87,"Nikka Whisky Distilling Co Ltd","Single Malt Scotch","Ben Nevis","Fort William","Highland",1825,58.4,11
"1274","Signatory (distilled at BenRiach), 12 year old, 1994 vintage, 59.5%",54,3.98898404656427,86,"Brown-Forman","Single Malt Scotch","BenRiach","Morayshire","Speyside",1898,59.5,38
"1275","Signatory (distilled at Bowmore), 11 year old, 1999 vintage, 46%",55,4.00733318523247,83,"Beam Suntory","Single Malt Scotch","Bowmore","Bowmore","Islay",1779,46,59
"1276","Signatory (distilled at Bowmore), 16 year old, 1988 vintage, cask #42508, 46%",60,4.0943445622221,87,"Beam Suntory","Single Malt Scotch","Bowmore","Bowmore","Islay",1779,46,59
"1277","Signatory (distilled at Bowmore), 35 year old, 1970 vintage, 51.9%",500,6.21460809842219,94,"Beam Suntory","Single Malt Scotch","Bowmore","Bowmore","Islay",1779,51.9,59
"1278","Signatory (distilled at Brora) 18 year old, 1983, 43%",65,4.17438726989564,88,"Diageo","Single Malt Scotch","Brora","Brora","Highland",1819,43,15
"1279","Signatory (distilled at Brora), 24 year old, 1981 vintage, Cask # 06/656, 60.1%",225,5.41610040220442,90,"Diageo","Single Malt Scotch","Brora","Brora","Highland",1819,60.1,15
"1280","Signatory (distilled at Bunnahabhain), Cask #2540, 27 year old, 1978 vintage, 54.4%",200,5.29831736654804,90,"Distell","Single Malt Scotch","Bunnahabhain","Port Askaig","Islay",1881,54.4,38
"1281","Signatory (distilled at Bunnahabhain), cask #5279, 1997 vintage, 9 year old, 59.9%",45,3.80666248977032,77,"Distell","Single Malt Scotch","Bunnahabhain","Port Askaig","Islay",1881,59.9,38
"1282","Signatory (distilled at Caol Ila) 1984, 54.7%",258,5.55295958492162,91,"Diageo","Single Malt Scotch","Caol Ila","Port Askaig","Islay",1846,54.7,50
"1283","Signatory (distilled at Caol Ila) 1989, 43%",45,3.80666248977032,89,"Diageo","Single Malt Scotch","Caol Ila","Port Askaig","Islay",1846,43,50
"1284","Signatory (distilled at Caol Ila), 14 year old, 1990 vintage, 56.2%",50,3.91202300542815,85,"Diageo","Single Malt Scotch","Caol Ila","Port Askaig","Islay",1846,56.2,50
"1285","Signatory (distilled at Caol Ila), 15 year old, 1991 vintage, cask #06/324/1&2, 46%",55,4.00733318523247,79,"Diageo","Single Malt Scotch","Caol Ila","Port Askaig","Islay",1846,46,50
"1286","Signatory (distilled at Glen Ord), 1998 Vintage, 11 year old, Cask #3465, 60.3%",110,4.70048036579242,87,"Diageo","Single Malt Scotch","Glen Ord","Muir of Ord","Highland",1838,60.3,7
"1287","Signatory (distilled at Glenlivet), 25 year old, 1980 vintage, cask #13735, 53.9%",160,5.07517381523383,88,"Chivas Brothers","Single Malt Scotch","Glenlivet","Ballindalloch","Speyside",1824,53.9,45
"1288","Signatory (distilled at Glenrothes), 30 year old, 1973, 50%",220,5.39362754635236,92,"Edrington","Single Malt Scotch","Glenrothes","Rothes","Speyside",1879,50,47
"1289","Signatory (distilled at Glenrothes), Cask #1082, 12 year old, 1994 vintage, 46%",60,4.0943445622221,82,"Edrington","Single Malt Scotch","Glenrothes","Rothes","Speyside",1879,46,47
"1290","Signatory (distilled at Laphroaig) 1998, 60.8%",166,5.11198778835654,92,"Beam Suntory","Single Malt Scotch","Laphroaig","Port Ellen","Islay",1815,60.8,32
"1291","Signatory (distilled at Laphroaig), 13 year old, 1993 vintage, 53.2%",60,4.0943445622221,85,"Beam Suntory","Single Malt Scotch","Laphroaig","Port Ellen","Islay",1815,53.2,32
"1292","Signatory (distilled at Laphroaig), 7 year old, 1999 vintage, 58.0%",45,3.80666248977032,83,"Beam Suntory","Single Malt Scotch","Laphroaig","Port Ellen","Islay",1815,58,32
"1293","Signatory (distilled at Macallan), 14 year old, 1990 vintage, cask #16294, 46%",70,4.24849524204936,83,"Edrington","Single Malt Scotch","Macallan","Craigellachie","Speyside",1824,46,54
"1294","Signatory (distilled at Port Ellen), 1982 vintage, 26 year old (Cask # 1202), 54.1%",275,5.61677109766657,90,"Diageo","Single Malt Scotch","Port Ellen","Port Ellen","Islay",1825,54.1,18
"1295","Signatory (distilled at Rosebank), 12 year old, 1991 Vintage, 43%",53,3.97029191355212,85,"Ian Macleod Distillers","Single Malt Scotch","Rosebank","Falkirk","Lowland",1798,43,13
"1296","Signatory (distilled at Rosebank), 14 year old, 1991 vintage, cask #4755, 43%",60,4.0943445622221,87,"Ian Macleod Distillers","Single Malt Scotch","Rosebank","Falkirk","Lowland",1798,43,13
"1297","Signatory (distilled at Rosebank), 15 year old, 1990 vintage, Cask # 1509, 56.6%",100,4.60517018598809,82,"Ian Macleod Distillers","Single Malt Scotch","Rosebank","Falkirk","Lowland",1798,56.6,13
"1298","Signatory Un-Chillfiltered Collection 11 year old (distilled at Edradour), 46%",67,4.20469261939097,86,"Signatory Vintage Scotch Whisky Co","Single Malt Scotch","Edradour","Pitlochry","Highland",1825,46,19
"1299","Signatory Vintage 10 year old (distilled at Edradour, Cask 41), 46%",78,4.35670882668959,87,"Signatory Vintage Scotch Whisky Co","Single Malt Scotch","Edradour","Pitlochry","Highland",1825,46,19
"1300","Signatory, (distilled at Springbank) 1969 Vintage, 34 year old, 54.4% ABV",485,6.18414889093748,89,"J & A Mitchell & Co Ltd.","Single Malt Scotch","Springbank","Campbeltown","Campbeltown",1828,54.4,38
"1301","Single Cask Nation (distilled at Tormore) 21 year old, 49%",165,5.10594547390058,89,"Elixir Distillers","Single Malt Scotch","Tormore","Grantown-on-Spey","Speyside",1958,49,8
"1302","Single Malts of Scotland (distilled at BenRiach) 24 year old, 50.2%",146,4.98360662170834,81,"Brown-Forman","Single Malt Scotch","BenRiach","Morayshire","Speyside",1898,50.2,38
"1303","Single Malts of Scotland (distilled at Bunnahabhain) 25 year old, 50.4%",206,5.32787616878958,82,"Distell","Single Malt Scotch","Bunnahabhain","Port Askaig","Islay",1881,50.4,38
"1304","Single Malts of Scotland (distilled at Cragganmore), 1985 vintage, 22 year old, 56.7%",100,4.60517018598809,84,"Diageo","Single Malt Scotch","Cragganmore","Ballindalloch","Speyside",1869,56.7,14
"1305","Single Malts of Scotland (distilled at Craigellachie) 1996, 52.7%",100,4.60517018598809,79,"Bacardi","Single Malt Scotch","Craigellachie","Craigellachie","Speyside",1891,52.7,9
"1306","Single Malts of Scotland (distilled at Glen Grant) 1992, 57.8%",127,4.84418708645859,84,"Campari","Single Malt Scotch","Glen Grant","Rothes","Speyside",1840,57.8,27
"1307","Single Malts of Scotland (distilled at Glenallachie) 1992, 47.9%",105,4.65396035015752,80,"The GlenAllachie Distillers Co Limited","Single Malt Scotch","Glenallachie","Banffshire","Speyside",1967,47.9,3
"1308","Single Malts of Scotland (distilled at Glenrothes) 1990, 49.4%",151,5.01727983681492,82,"Edrington","Single Malt Scotch","Glenrothes","Rothes","Speyside",1879,49.4,47
"1309","Single Malts of Scotland (distilled at Longmorn) 1990, 48.1%",121,4.79579054559674,83,"Chivas Brothers","Single Malt Scotch","Longmorn","Elgin","Speyside",1893,48.1,19
"1310","Single Malts of Scotland (distilled at Longmorn) 1992, 49.7%",135,4.90527477843843,87,"Chivas Brothers","Single Malt Scotch","Longmorn","Elgin","Speyside",1893,49.7,19
"1311","Single Malts of Scotland (distilled at Tormore) 1988, 64.2%",150,5.01063529409626,84,"Elixir Distillers","Single Malt Scotch","Tormore","Grantown-on-Spey","Speyside",1958,64.2,8
"1312","Singleton of Dufftown 15 year old, 43%",61,4.11087386417331,83,"Diageo","Single Malt Scotch","Dufftown","Banffshire","Speyside",1895,43,4
"1313","Singleton of Dufftown Reserve Collection Trinité, 40%",78,4.35670882668959,81,"Diageo","Single Malt Scotch","Dufftown","Banffshire","Speyside",1895,40,4
"1314","Singleton of Dufftown Reserve Collection Unité, 40%",58,4.06044301054642,82,"Diageo","Single Malt Scotch","Dufftown","Banffshire","Speyside",1895,40,4
"1315","Singleton of Glen Ord 12 year old, 40%",61,4.11087386417331,81,"Diageo","Single Malt Scotch","Glen Ord","Muir of Ord","Highland",1838,40,7
"1316","Singleton of Glen Ord 15 year old, 40%",82,4.40671924726425,81,"Diageo","Single Malt Scotch","Glen Ord","Muir of Ord","Highland",1838,40,7
"1317","Singleton of Glen Ord 18 year old, 40%",119,4.77912349311153,83,"Diageo","Single Malt Scotch","Glen Ord","Muir of Ord","Highland",1838,40,7
"1318","Singleton of Glen Ord Signature, 40%",65,4.17438726989564,80,"Diageo","Single Malt Scotch","Glen Ord","Muir of Ord","Highland",1838,40,7
"1319","Singleton of Glendullan 12 year old, 40%",46,3.8286413964891,83,"Diageo","Single Malt Scotch","Glendullan","Banffshire","Speyside",1897,40,8
"1320","Singleton of Glendullan 18 year old, 40%",70,4.24849524204936,89,"Diageo","Single Malt Scotch","Glendullan","Banffshire","Speyside",1897,40,8
"1321","Singleton of Glendullan 38 year old (Diageo Special Release 2014), 59.8%",1250,7.13089883029635,86,"Diageo","Single Malt Scotch","Glendullan","Banffshire","Speyside",1897,59.8,8
"1322","Speyburn 10 year old, 40%",25,3.2188758248682,85,"Inver House Distillers","Single Malt Scotch","Speyburn","Rothes","Speyside",1897,40,4
"1323","Speyburn 25 year old, 46%",300,5.7037824746562,89,"Inver House Distillers","Single Malt Scotch","Speyburn","Rothes","Speyside",1897,46,4
"1324","Speyburn Arranta, 46%",61,4.11087386417331,83,"Isle of Arran Distillers Ltd.","Single Malt Scotch","Arran","Lochranza","Island",1995,46,37
"1325","Speyburn Arranta, 46%",61,4.11087386417331,83,"Inver House Distillers","Single Malt Scotch","Speyburn","Rothes","Speyside",1897,46,4
"1326","Speyburn Bradan Orach, 40%",20,2.99573227355399,86,"Inver House Distillers","Single Malt Scotch","Speyburn","Rothes","Speyside",1897,40,4
"1327","Springbank 11 year old, 58%",105,4.65396035015752,89,"J & A Mitchell & Co Ltd.","Single Malt Scotch","Springbank","Campbeltown","Campbeltown",1828,58,38
"1328","Springbank 12 year old Cask Strength 2014 release, 52.3%",76,4.33073334028633,88,"J & A Mitchell & Co Ltd.","Single Malt Scotch","Springbank","Campbeltown","Campbeltown",1828,52.3,38
"1329","Springbank 14 year old Amontillado Cask (#305), 55.4%",100,4.60517018598809,87,"J & A Mitchell & Co Ltd.","Single Malt Scotch","Springbank","Campbeltown","Campbeltown",1828,55.4,38
"1330","Springbank 14 year old Fino Cask (#265), 55.3%",100,4.60517018598809,88,"J & A Mitchell & Co Ltd.","Single Malt Scotch","Springbank","Campbeltown","Campbeltown",1828,55.3,38
"1331","Springbank 14 year old Manzanilla Cask (#259), 54.8%",100,4.60517018598809,86,"J & A Mitchell & Co Ltd.","Single Malt Scotch","Springbank","Campbeltown","Campbeltown",1828,54.8,38
"1332","Springbank 14 year old Oloroso Cask (#268), 56.2%",100,4.60517018598809,86,"J & A Mitchell & Co Ltd.","Single Malt Scotch","Springbank","Campbeltown","Campbeltown",1828,56.2,38
"1333","Springbank 15 year old, 46%",130,4.86753445045558,92,"J & A Mitchell & Co Ltd.","Single Malt Scotch","Springbank","Campbeltown","Campbeltown",1828,46,38
"1334","Springbank 21 year old 2014 release, 46%",307,5.7268477475872,90,"J & A Mitchell & Co Ltd.","Single Malt Scotch","Springbank","Campbeltown","Campbeltown",1828,46,38
"1335","Springbank C.V., 46%",40,3.68887945411394,83,"J & A Mitchell & Co Ltd.","Single Malt Scotch","Springbank","Campbeltown","Campbeltown",1828,46,38
"1336","Springbank Calvados Wood 12 year old, 52.7%",105,4.65396035015752,87,"J & A Mitchell & Co Ltd.","Single Malt Scotch","Springbank","Campbeltown","Campbeltown",1828,52.7,38
"1337","Springbank Green 12 year old, 46%",90,4.49980967033027,86,"J & A Mitchell & Co Ltd.","Single Malt Scotch","Springbank","Campbeltown","Campbeltown",1828,46,38
"1338","Springbank Green 13 year old, 46%",77,4.34380542185368,87,"J & A Mitchell & Co Ltd.","Single Malt Scotch","Springbank","Campbeltown","Campbeltown",1828,46,38
"1339","Springbank Local Barley 16 year old, 54.3%",135,4.90527477843843,91,"J & A Mitchell & Co Ltd.","Single Malt Scotch","Springbank","Campbeltown","Campbeltown",1828,54.3,38
"1340","Springbank Marrying Strength 10 year old, 49.9%",66,4.18965474202643,89,"J & A Mitchell & Co Ltd.","Single Malt Scotch","Springbank","Campbeltown","Campbeltown",1828,49.9,38
"1341","Springbank Refill Sherry 17 year old, 57%",200,5.29831736654804,89,"J & A Mitchell & Co Ltd.","Single Malt Scotch","Springbank","Campbeltown","Campbeltown",1828,57,38
"1342","Springbank Rundlets & Kilderkins, 49.4%",89,4.48863636973214,88,"J & A Mitchell & Co Ltd.","Single Malt Scotch","Springbank","Campbeltown","Campbeltown",1828,49.4,38
"1343","Springbank Sherry Wood 17 year old, 52.3%",130,4.86753445045558,89,"J & A Mitchell & Co Ltd.","Single Malt Scotch","Springbank","Campbeltown","Campbeltown",1828,52.3,38
"1344","Springbank, 10 year old, 46%",68,4.21950770517611,84,"J & A Mitchell & Co Ltd.","Single Malt Scotch","Springbank","Campbeltown","Campbeltown",1828,46,38
"1345","Springbank, 10 year old, 50%",75,4.31748811353631,88,"J & A Mitchell & Co Ltd.","Single Malt Scotch","Springbank","Campbeltown","Campbeltown",1828,50,38
"1346","Springbank, 10 year old, 58.7%",95,4.55387689160054,85,"J & A Mitchell & Co Ltd.","Single Malt Scotch","Springbank","Campbeltown","Campbeltown",1828,58.7,38
"1347","Springbank, 12 year old, 50% ABV",58,4.06044301054642,86,"J & A Mitchell & Co Ltd.","Single Malt Scotch","Springbank","Campbeltown","Campbeltown",1828,50,38
"1348","Springbank, 15 year old, 46%",115,4.74493212836325,86,"J & A Mitchell & Co Ltd.","Single Malt Scotch","Springbank","Campbeltown","Campbeltown",1828,46,38
"1349","Springbank, 18 year old, 46%",190,5.24702407216049,88,"J & A Mitchell & Co Ltd.","Single Malt Scotch","Springbank","Campbeltown","Campbeltown",1828,46,38
"1350","Springbank, 18 year old, 46%",160,5.07517381523383,88,"J & A Mitchell & Co Ltd.","Single Malt Scotch","Springbank","Campbeltown","Campbeltown",1828,46,38
"1351","Springbank, 35 year old, 46%",580,6.36302810354046,93,"J & A Mitchell & Co Ltd.","Single Malt Scotch","Springbank","Campbeltown","Campbeltown",1828,46,38
"1352","Springbank, 40 year old, 46%",950,6.85646198459459,87,"J & A Mitchell & Co Ltd.","Single Malt Scotch","Springbank","Campbeltown","Campbeltown",1828,46,38
"1353","Springbank, Oloroso Sherry Butt, 12 year old, 51.5%",113,4.72738781871234,86,"J & A Mitchell & Co Ltd.","Single Malt Scotch","Springbank","Campbeltown","Campbeltown",1828,51.5,38
"1354","Springbank, Rum Wood Finish, 16 year old, 1991 vintage, 54.2%",160,5.07517381523383,85,"J & A Mitchell & Co Ltd.","Single Malt Scotch","Springbank","Campbeltown","Campbeltown",1828,54.2,38
"1355","Springbank, cask #97/613, 1997 vintage, 10 year old, 58.2%",75,4.31748811353631,80,"J & A Mitchell & Co Ltd.","Single Malt Scotch","Springbank","Campbeltown","Campbeltown",1828,58.2,38
"1356","Strathisla 16 year old, 55.3%",59,4.07753744390572,90,"Chivas Brothers","Single Malt Scotch","Strathisla","Keith","Speyside",1786,55.3,12
"1357","Strathmill 25 year old (Diageo Special Release 2014), 52.4%",475,6.16331480403464,84,"Diageo","Single Malt Scotch","Strathmill","Keith","Speyside",1891,52.4,1
"1358","Talisker 10 year old, 45.8%",50,3.91202300542815,90,"Diageo","Single Malt Scotch","Talisker","Carbost, Isle of Skye","Island",1830,45.8,27
"1359","Talisker 175th Anniversary bottling, 45.8%",100,4.60517018598809,84,"Diageo","Single Malt Scotch","Talisker","Carbost, Isle of Skye","Island",1830,45.8,27
"1360","Talisker 18 year old, 45.8%",65,4.17438726989564,93,"Diageo","Single Malt Scotch","Talisker","Carbost, Isle of Skye","Island",1830,45.8,27
"1361","Talisker 1985, 56.1%",600,6.39692965521615,92,"Diageo","Single Malt Scotch","Talisker","Carbost, Isle of Skye","Island",1830,56.1,27
"1362","Talisker 2003 Amoroso Finish Distillers Edition, 45.8%",81,4.39444915467244,88,"Diageo","Single Malt Scotch","Talisker","Carbost, Isle of Skye","Island",1830,45.8,27
"1363","Talisker 25 year old, 45.8%",353,5.8664680569333,86,"Diageo","Single Malt Scotch","Talisker","Carbost, Isle of Skye","Island",1830,45.8,27
"1364","Talisker 25 year old, 57.8%",225,5.41610040220442,89,"Diageo","Single Malt Scotch","Talisker","Carbost, Isle of Skye","Island",1830,57.8,27
"1365","Talisker 30 year old, 45.8%",471,6.15485809401642,87,"Diageo","Single Malt Scotch","Talisker","Carbost, Isle of Skye","Island",1830,45.8,27
"1366","Talisker 30 year old, 57.3%",349,5.85507192220243,90,"Diageo","Single Malt Scotch","Talisker","Carbost, Isle of Skye","Island",1830,57.3,27
"1367","Talisker 35 year old Special Release 2012, 54.6%",850,6.74523634948436,92,"Diageo","Single Malt Scotch","Talisker","Carbost, Isle of Skye","Island",1830,54.6,27
"1368","Talisker Dark Storm, 45.8%",72,4.27666611901606,89,"Diageo","Single Malt Scotch","Talisker","Carbost, Isle of Skye","Island",1830,45.8,27
"1369","Talisker Distillers Edition 2000, 45.8%",83,4.4188406077966,86,"Diageo","Single Malt Scotch","Talisker","Carbost, Isle of Skye","Island",1830,45.8,27
"1370","Talisker Distillers Edition, 1992 vintage, 45.6%",65,4.17438726989564,90,"Diageo","Single Malt Scotch","Talisker","Carbost, Isle of Skye","Island",1830,45.6,27
"1371","Talisker Neist Point, 45.8%",180,5.19295685089021,87,"Diageo","Single Malt Scotch","Talisker","Carbost, Isle of Skye","Island",1830,45.8,27
"1372","Talisker Port Ruighe, 45.8%",69,4.23410650459726,86,"Diageo","Single Malt Scotch","Talisker","Carbost, Isle of Skye","Island",1830,45.8,27
"1373","Talisker Skye, 45.8%",48,3.87120101090789,84,"Diageo","Single Malt Scotch","Talisker","Carbost, Isle of Skye","Island",1830,45.8,27
"1374","Talisker Storm, 45.8%",61,4.11087386417331,89,"Diageo","Single Malt Scotch","Talisker","Carbost, Isle of Skye","Island",1830,45.8,27
"1375","Talisker Triple Matured Edition, 48%",135,4.90527477843843,87,"Diageo","Single Malt Scotch","Talisker","Carbost, Isle of Skye","Island",1830,48,27
"1376","Talisker, 20 year old, 59.7%",200,5.29831736654804,82,"Diageo","Single Malt Scotch","Talisker","Carbost, Isle of Skye","Island",1830,59.7,27
"1377","Talisker, 25 year old (2009 Release), 54.8%",200,5.29831736654804,92,"Diageo","Single Malt Scotch","Talisker","Carbost, Isle of Skye","Island",1830,54.8,27
"1378","Talisker, 30 year old, 50.7%",350,5.85793315448346,89,"Diageo","Single Malt Scotch","Talisker","Carbost, Isle of Skye","Island",1830,50.7,27
"1379","Talisker, 30 year old, 51.9%",300,5.7037824746562,93,"Diageo","Single Malt Scotch","Talisker","Carbost, Isle of Skye","Island",1830,51.9,27
"1380","Tamdhu 10 year old, 40%",52,3.95124371858143,89,"Ian Macleod Distillers","Single Malt Scotch","Tamdhu","Knockando","Speyside",1897,40,6
"1381","Tamdhu Batch Strength No. 002, 58.5%",90,4.49980967033027,92,"Ian Macleod Distillers","Single Malt Scotch","Tamdhu","Knockando","Speyside",1897,58.5,6
"1382","Tamdhu Batch Strength, 58.8%",88,4.47733681447821,90,"Ian Macleod Distillers","Single Malt Scotch","Tamdhu","Knockando","Speyside",1897,58.8,6
"1383","Teaninich 17 year old (Diageo Special Releases 2017), 55.9%",310,5.73657229747919,89,"Diageo","Single Malt Scotch","Teaninich","Alness","Highland",1817,55.9,3
"1384","Teaninich, 1996 vintage, 55.3%",325,5.78382518232974,83,"Diageo","Single Malt Scotch","Teaninich","Alness","Highland",1817,55.3,3
"1385","That Boutique-y Springbank Batch 2, 53.10%",89,4.48863636973214,85,"J & A Mitchell & Co Ltd.","Single Malt Scotch","Springbank","Campbeltown","Campbeltown",1828,53.1,38
"1386","That Boutique-y Whisky Company (distilled at Aberfeldy) Batch 1, 47%",105,4.65396035015752,87,"Bacardi","Single Malt Scotch","Aberfeldy","Aberfeldy","Highland",1896,47,13
"1387","That Boutique-y Whisky Company (distilled at Arran) 19 year old, 49.7%",69,4.23410650459726,89,"Isle of Arran Distillers Ltd.","Single Malt Scotch","Arran","Lochranza","Island",1995,49.7,37
"1388","That Boutique-y Whisky Company (distilled at Auchentoshan) Batch 2, 46.6%",101,4.61512051684126,85,"Beam Suntory","Single Malt Scotch","Auchentoshan","Dalmuir","Lowland",1823,46.6,40
"1389","That Boutique-y Whisky Company (distilled at Auchroisk) 20 year old, 47.9%",90,4.49980967033027,86,"Diageo","Single Malt Scotch","Auchroisk","Mulben","Speyside",1972,47.9,7
"1390","That Boutique-y Whisky Company (distilled at Bruichladdich) 23 year old, 47.4%",111,4.70953020131233,91,"Rémy Cointreau","Single Malt Scotch","Bruichladdich","Rhinns of Islay","Islay",1881,47.4,65
"1391","That Boutique-y Whisky Company (distilled at Cragganmore) 26 year old, 50.2%",220,5.39362754635236,88,"Diageo","Single Malt Scotch","Cragganmore","Ballindalloch","Speyside",1869,50.2,14
"1392","That Boutique-y Whisky Company (distilled at Glentauchers) 17 year old, 48.8%",76,4.33073334028633,84,"Chivas Brothers","Single Malt Scotch","Glentauchers","Mulben","Speyside",1897,48.8,6
"1393","That Boutique-y Whisky Company (distilled at Glenturret) 35 year old, 48%",173,5.15329159449778,93,"Lalique Group","Single Malt Scotch","Glenturret","Crieff","Highland",1763,48,16
"1394","That Boutique-y Whisky Company (distilled at Kilchoman, Batch 1), 55.5%",117,4.76217393479776,87,"Independent","Single Malt Scotch","Kilchoman","Kilchoman","Islay",2005,55.5,24
"1395","That Boutique-y Whisky Company (distilled at Loch Lomond) Batch 1, 52.4%",60,4.0943445622221,83,"Loch Lomond Group","Blended Malt Scotch Whisky","Loch Lomond","Alexandria","Highland",1964,52.4,11
"1396","That Boutique-y Whisky Company (distilled at Macallan) 29 year old, 43.5%",560,6.32793678372919,93,"Edrington","Single Malt Scotch","Macallan","Craigellachie","Speyside",1824,43.5,54
"1397","That Boutique-y Whisky Company (distilled at Macallan) 30 year old, 46.5%",604,6.40357419793482,85,"Edrington","Single Malt Scotch","Macallan","Craigellachie","Speyside",1824,46.5,54
"1398","That Boutique-y Whisky Company (distilled at Speyside) 17 year old, 53.4%",52,3.95124371858143,86,"Harvey's of Edinburgh Ltd.","Single Malt Scotch","Speyside","Drumguish","Speyside",1990,53.4,13
"1399","That Boutique-y Whisky Company (distilled at Tobermory) 21 year old, 51.2%",65,4.17438726989564,86,"Distell","Single Malt Scotch","Tobermory","Tobermory, Isle of Mull","Island",1798,51.2,11
"1400","The Arran Malt Orkney Bere, 46%",75,4.31748811353631,87,"Isle of Arran Distillers Ltd.","Single Malt Scotch","Arran","Lochranza","Island",1995,46,37
"1401","The Arran Malt, 10 year old, 46%",45,3.80666248977032,81,"Isle of Arran Distillers Ltd.","Single Malt Scotch","Arran","Lochranza","Island",1995,46,37
"1402","The Arran Malt, 12 year old, 46%",50,3.91202300542815,77,"Isle of Arran Distillers Ltd.","Single Malt Scotch","Arran","Lochranza","Island",1995,46,37
"1403","The Arran Malt, 43%",40,3.68887945411394,78,"Isle of Arran Distillers Ltd.","Single Malt Scotch","Arran","Lochranza","Island",1995,43,37
"1404","The Arran Malt, Limited Edition, 58.4%",70,4.24849524204936,80,"Isle of Arran Distillers Ltd.","Single Malt Scotch","Arran","Lochranza","Island",1995,58.4,37
"1405","The Arran Malt, Madeira Wine Cask Finish (2008 Limited Edition), 50%",75,4.31748811353631,90,"Isle of Arran Distillers Ltd.","Single Malt Scotch","Arran","Lochranza","Island",1995,50,37
"1406","The Arran Malt, Pomerol Wine Cask Finish (Limited Edition), 50%",80,4.38202663467388,86,"Isle of Arran Distillers Ltd.","Single Malt Scotch","Arran","Lochranza","Island",1995,50,37
"1407","The Arran Malt, Single Bourbon Cask, (Cask#1801), 1996 Vintage, 50.5%",80,4.38202663467388,86,"Isle of Arran Distillers Ltd.","Single Malt Scotch","Arran","Lochranza","Island",1995,50.5,37
"1408","The Arran Malt, Single Sherry Cask, (Cask#69), 1998 Vintage, 56.6%",80,4.38202663467388,85,"Isle of Arran Distillers Ltd.","Single Malt Scotch","Arran","Lochranza","Island",1995,56.6,37
"1409","The Arran Malt, St. Emilion Wine Cask Finish (Limited Edition), 50%",80,4.38202663467388,83,"Isle of Arran Distillers Ltd.","Single Malt Scotch","Arran","Lochranza","Island",1995,50,37
"1410","The Balvenie Golden Cask, 14 year old, 47.5%",62,4.12713438504509,86,"William Grant & Sons","Single Malt Scotch","Balvenie","Dufftown","Speyside",1892,47.5,33
"1411","The Balvenie New Wood, 17 year old, 43%",90,4.49980967033027,83,"William Grant & Sons","Single Malt Scotch","Balvenie","Dufftown","Speyside",1892,43,33
"1412","The Balvenie Rum Cask, 17 year old, 43%",130,4.86753445045558,80,"William Grant & Sons","Single Malt Scotch","Balvenie","Dufftown","Speyside",1892,43,33
"1413","The Balvenie Signature, Batch #1, 12 year old, 43%",55,4.00733318523247,83,"William Grant & Sons","Single Malt Scotch","Balvenie","Dufftown","Speyside",1892,43,33
"1414","The Balvenie Single Barrel, 15 year old (Cask #7266), 47.8%",62,4.12713438504509,91,"William Grant & Sons","Single Malt Scotch","Balvenie","Dufftown","Speyside",1892,47.8,33
"1415","The Balvenie Vintage Cask, 1976 vintage, 53%",800,6.68461172766793,94,"William Grant & Sons","Single Malt Scotch","Balvenie","Dufftown","Speyside",1892,53,33
"1416","The Balvenie, 17 year old, 43%",90,4.49980967033027,88,"William Grant & Sons","Single Malt Scotch","Balvenie","Dufftown","Speyside",1892,43,33
"1417","The BenRiach 12 year old, 46%",63,4.14313472639153,80,"Brown-Forman","Single Malt Scotch","BenRiach","Morayshire","Speyside",1898,46,38
"1418","The BenRiach 16 year old, 46%",90,4.49980967033027,83,"Brown-Forman","Single Malt Scotch","BenRiach","Morayshire","Speyside",1898,46,38
"1419","The BenRiach 20 year old, 46%",140,4.9416424226093,87,"Brown-Forman","Single Malt Scotch","BenRiach","Morayshire","Speyside",1898,46,38
"1420","The BenRiach Arumaticus, 12 year old, 46%",85,4.44265125649032,83,"Brown-Forman","Single Malt Scotch","BenRiach","Morayshire","Speyside",1898,46,38
"1421","The BenRiach Herodotus, 12 year old, 46%",85,4.44265125649032,84,"Brown-Forman","Single Malt Scotch","BenRiach","Morayshire","Speyside",1898,46,38
"1422","The BenRiach Importanticus, 12 year old, 46%",85,4.44265125649032,86,"Brown-Forman","Single Malt Scotch","BenRiach","Morayshire","Speyside",1898,46,38
"1423","The Classic Cask (distilled at Highland Park), 23 year old, 1082 vintage, 43%",70,4.24849524204936,82,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,43,62
"1424","The Cooper’s Choice (distilled at Ben Nevis) 18 year old, 46%",115,4.74493212836325,86,"Nikka Whisky Distilling Co Ltd","Single Malt Scotch","Ben Nevis","Fort William","Highland",1825,46,11
"1425","The Coronation (distilled at Glenfarclas) 1953, 51.1%",9500,9.15904707758863,91,"J. & G. Grant","Single Malt Scotch","Glenfarclas","Ballindalloch","Speyside",1836,51.1,32
"1426","The Dalmore 1263 King Alexander III, 40%",200,5.29831736654804,88,"Whyte & Mackay","Single Malt Scotch","Dalmore","Alness","Highland",1839,40,44
"1427","The Dalmore 1969 aged 42 years, 45.5%",24000,10.0858091093301,91,"Whyte & Mackay","Single Malt Scotch","Dalmore","Alness","Highland",1839,45.5,44
"1428","The Dalmore 1973 aged 38 years, 48.1%",17600,9.77565418102624,89,"Whyte & Mackay","Single Malt Scotch","Dalmore","Alness","Highland",1839,48.1,44
